암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,베스트연합의원,31,의원,340000,충남,340202,천안동남구,신부동,31124,"충청남도 천안시 동남구 충절로 7, 씨엔에이타워 4층 (신부동)",041-402-7581,www.doctorcall.co.kr,2023-07-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1585826,36.818304
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,병천수한의원,93,한의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 아우내순대길 60, (병천면)",041-555-1275,,2009-06-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.3000016,36.7627358
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNTEjJDEjJDIjJDgz,병천우리들의원,31,의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 아우내장터3길 15, (병천면)",041-561-3886,,1999-04-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.2973881,36.7615855
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz,병천의원,31,의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 충절로 1755, 1층",041-564-1060,,2005-12-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.299925,36.7623167
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,병천중앙치과의원,51,치과의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 아우내순대길 41, 용가리노래방 2층",041-414-2882,,2024-01-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.2988157,36.7615227
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,병천치과의원,51,치과의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 아우내순대길 54, 2층",041-522-2804,,2009-03-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.2997735,36.7623012
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,병천한의원,93,한의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 아우내장터3길 7, 1층",041-574-0295,,2017-05-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.2980059,36.7612774
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz,보명한의원,93,한의원,340000,충남,340201,천안서북구,직산읍,31037,"충청남도 천안시 서북구 직산읍 삼은3길 21, 보명한의원",041-584-1575,,2005-04-18,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1516794,36.8786223
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNTEjJDEjJDYjJDgz,보스톤연합치과의원,51,치과의원,340000,충남,340201,천안서북구,백석동,31097,"충청남도 천안시 서북구 백석로 85-4, 3층 (백석동)",041-555-7528,,2004-04-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1215864,36.8238058
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,보스톤탑치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 44, (신부동, 남경빌딩)",041-556-5789,http://www.ortho-net.co.kr,2005-06-13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1571061,36.8186167
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,보원경희한의원,93,한의원,340000,충남,340201,천안서북구,쌍용동,31166,"충청남도 천안시 서북구 월봉로 126, 대림프라자 3층 (쌍용동)",041-574-7510,,2003-05-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1189748,36.8018339
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,본정형외과병원,21,병원,340000,충남,340201,천안서북구,쌍용동,31173,"충청남도 천안시 서북구 불당대로 268, (쌍용동)",041-575-6000,,2016-11-03,7,0,0,0,7,0,0,0,0,0,0,0,0,0,127.1256519,36.7998012
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,불당내과의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 71, 3층 304호 (불당동)",041-414-7507,,2023-05-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1081762,36.8129631
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,불당드림치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 146, 402,403호 (불당동)",041-417-2882,,2017-10-17,2,0,0,0,0,0,0,0,2,0,0,0,0,0,127.1077361,36.8141843
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,불당메디칼의원,31,의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 불당17길 27, 5층 (불당동)",041-622-7119,,2005-10-24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1108675,36.809749
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,불당본점서울비디치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당34길 14, 2층 202~3, 3층303~4, 4층 402~3, 5층 501~4호 (불당동)",041-415-2892,,2021-06-04,7,0,0,0,0,2,0,0,5,0,0,0,0,0,127.1063137,36.8062016
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,불당사랑내과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당23로 70, 정우프라자 5층 503호 (불당동)",041-555-0901,,2018-08-10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1088025,36.8176272
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,불당치과교정과치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 번영로 100, 502호 (불당동)",041-566-2040,http://www.esti24.com/,2005-04-29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1085249,36.8102103
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,불당탑치과의원,51,치과의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 65, 4층 (불당동)",041-567-8222,,2017-07-18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1073927,36.8130782
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,불무메디컬의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당24로 51, 4층 (불당동)",041-555-8575,,2016-10-27,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1077338,36.8222722
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,블리비의원,31,의원,340000,충남,340202,천안동남구,신부동,31120,"충청남도 천안시 동남구 만남로 43, 신세계백화점충청점,천안종합버스터미널 A동 2층 (신부동)",1833-7491,,2020-10-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.156528,36.8207735
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,비앤알치과의원,51,치과의원,340000,충남,340201,천안서북구,백석동,31087,"충청남도 천안시 서북구 삼성대로 20, 3층 (백석동)",041-553-2804,,2014-03-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1224038,36.838582
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,비에이랩의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 번영로 201, 2층 237~243호 (불당동)",041-417-5554,,2022-12-02,5,5,0,0,0,0,0,0,0,0,0,0,0,0,127.1100889,36.8191323
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,비클린이비인후과의원,31,의원,340000,충남,340201,천안서북구,성성동,31078,"충청남도 천안시 서북구 성성8로 2-30, 3층 (성성동)",041-555-7100,,2019-07-30,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1302621,36.8402876
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,사랑드림치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31161,"충청남도 천안시 서북구 봉서산샛길 64, 3층 (쌍용동)",041-576-7528,,1999-10-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1194111,36.8057292
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,사랑부부한의원,93,한의원,340000,충남,340201,천안서북구,두정동,31090,"충청남도 천안시 서북구 두정로 146, 6층 601호 (두정동)",041-522-7533,,2016-07-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1331168,36.8336065
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,사랑의메디칼의원,31,의원,340000,충남,340201,천안서북구,성정동,31146,"충청남도 천안시 서북구 성정로 82, 2층 (성정동)",041-578-2175,,2000-08-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1391883,36.8135316
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,사암불당한의원,93,한의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 검은들3길 48, (불당동,2층)",041-566-8118,,2005-08-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1088089,36.810137
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,삼대한의원,93,한의원,340000,충남,340202,천안동남구,영성동,31131,"충청남도 천안시 동남구 대흥로 104, (영성동)",041-555-3131,,2007-10-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1512037,36.7995927
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,삼성365의원,31,의원,340000,충남,340202,천안동남구,봉명동,31151,"충청남도 천안시 동남구 봉정로 47, 1층 (봉명동)",041-415-0105,,2017-03-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.139641,36.8064762
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,삼성SDI부속의원,31,의원,340000,충남,340201,천안서북구,성성동,31086,"충청남도 천안시 서북구 번영로 467, (성성동,외 2필지 2층)",041-560-3959,,2000-07-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.11875,36.8433904
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQzNjEyMjIjNDEjJDEjJDQjJDgz,삼성다니엘의원,31,의원,340000,충남,340201,천안서북구,두정동,31103,"충청남도 천안시 서북구 봉정로 362, 2층 (두정동)",041-907-5777,,2002-04-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1457984,36.8343409
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,삼성라온내과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31166,"충청남도 천안시 서북구 월봉로 134, 4층 (쌍용동, 리치프라자)",041-568-7575,,2017-09-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1191325,36.8025838
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,삼성미라클안과의원천안점,31,의원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 125, 2층 (쌍용동)",041-576-0022,,2008-05-19,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1214264,36.7928023
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,삼성비뇨기과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31175,"충청남도 천안시 서북구 충무로 178, 2층 201~203호 (쌍용동)",041-578-0875,https://ssuroderm.modoo.at/,2013-11-19,3,1,0,0,2,0,0,0,0,0,0,0,0,0,127.1269714,36.7943292
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz,삼성스마트김석재신경과의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 67-8, 5층 503호 (불당동)",041-417-7507,,2022-02-17,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1082812,36.8132654
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,삼성스카이병원,21,병원,340000,충남,340201,천안서북구,성정동,31109,"충청남도 천안시 서북구 성정공원1길 9-4, 호원빌딩 1층,2층,4층~6층 (성정동)",041-551-3391,,2006-02-14,4,0,0,0,3,0,0,0,0,1,0,0,0,0,127.1389725,36.8267926
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,삼성유바디외과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당22대로 92, 301,302호 (불당동)",041-415-0809,,2020-06-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1087183,36.8153477
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,삼성유치과의원,51,치과의원,340000,충남,340201,천안서북구,성성동,31086,"충청남도 천안시 서북구 번영로 465, (성성동, 삼성전자(주)천안캠퍼스)",041-599-4966,,2016-01-14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1188281,36.8417602
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,삼성의원,31,의원,340000,충남,340202,천안동남구,구성동,31191,"충청남도 천안시 동남구 충절로 278, 1,2,3층 (구성동)",041-573-0905,,1993-05-04,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1597444,36.7940286
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz,삼성중앙의원,31,의원,340000,충남,340202,천안동남구,사직동,31129,"충청남도 천안시 동남구 중앙시장길 2, 2층 (사직동)",041-552-7582,,2002-09-10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1490377,36.8006634
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQyIyQxIyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,삼성천안부속의원,31,의원,340000,충남,340201,천안서북구,성성동,31086,"충청남도 천안시 서북구 번영로 465, (성성동)",041-925-3117,,2002-07-04,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1188281,36.8417602
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,삼성흉부외과의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 52, 401호 (신부동, 문타워)",041-564-8877,http://www.veindoc.co.kr,2006-06-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1578454,36.8186549
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDgjJDgz,삼아이치과의원,51,치과의원,340000,충남,340201,천안서북구,성성동,31078,"충청남도 천안시 서북구 성성8로 14-4, 미주타워 3층 (성성동)",041-567-2875,,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1287295,36.8403761
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDYjJDgz,상쾌한내과의원,31,의원,340000,충남,340202,천안동남구,청당동,31202,"충청남도 천안시 동남구 풍세로 798, 3층 (청당동)",592-7582,,2008-04-18,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1427055,36.7806364
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,상쾌한이비인후과의원,31,의원,340000,충남,340201,천안서북구,두정동,31090,"충청남도 천안시 서북구 오성로 1, 3층 (두정동)",041-541-7587,,2010-09-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1275923,36.8307057
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,상쾌한한의원,93,한의원,340000,충남,340201,천안서북구,불당동,31165,"충청남도 천안시 서북구 불당11로 101, (불당동,2층)",041-622-4375,,2004-12-30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1159201,36.805225
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,새늘치과의원,51,치과의원,340000,충남,340202,천안동남구,구성동,31191,"충청남도 천안시 동남구 대흥로 3, 2층 (구성동)",041-558-2875,,2023-08-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1591251,36.7945377
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,새로나병원,21,병원,340000,충남,340202,천안동남구,유량동,31068,"충청남도 천안시 동남구 향교1길 130-23, (유량동, 새로나병원)",041-520-7010,www.saerona2009.co.kr/,2008-05-02,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1694354,36.8127543
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,새로운내과의원,31,의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수14로 56, 3층 303,304호 (청당동)",041-565-7588,,2013-09-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1526084,36.7839278
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,새샘치과의원,51,치과의원,340000,충남,340202,천안동남구,신방동,31205,"충청남도 천안시 동남구 통정11로 57, 3층 (신방동)",041-577-7528,,2014-10-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1334494,36.7739635
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,새생명한방병원,92,한방병원,340000,충남,340201,천안서북구,직산읍,31037,"충청남도 천안시 서북구 직산읍 직산로 65, 3,5층",041-584-0916,,2024-08-02,3,1,0,0,0,0,0,0,0,2,0,0,0,0,127.1545948,36.8833513
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz,새아침연합정형외과의원,31,의원,340000,충남,340201,천안서북구,성환읍,31017,"충청남도 천안시 서북구 성환읍 성환1로 228, (성환읍)",041-582-4380,,1995-07-07,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1283707,36.9149531
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,새이치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31119,"충청남도 천안시 동남구 터미널2로 22, 2~3층 (신부동)",041-562-2875,,2016-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1583953,36.8208324
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,새한의원,31,의원,340000,충남,340202,천안동남구,목천읍,31233,"충청남도 천안시 동남구 목천읍 충절로 767, (목천읍)",041-557-4080,,1999-02-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.197253,36.7682766
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,새힘마취통증의학과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31181,"충청남도 천안시 서북구 충무로 194, 2층 (쌍용동)",041-575-7579,,2019-02-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1282208,36.7953559
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,새힘찬한의원,93,한의원,340000,충남,340201,천안서북구,성환읍,31017,"충청남도 천안시 서북구 성환읍 성환1로 226, 2층",041-581-1497,,2014-04-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1283497,36.9147978
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,샘치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 불당17길 27, 4층 (불당동)",041-567-8700,,2005-12-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1108675,36.809749
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,생기한의원,93,한의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 146, 리치타워 4층 401호 (불당동)",041-566-1071,,2018-03-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1077361,36.8141843
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,생명나무치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31211,"충청남도 천안시 동남구 청당5로 36, 3층 302호 (청당동)",041-556-2275,https://lifetreedentalclinic.modoo.at,2023-02-14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1527083,36.7803051
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,생생한의원,93,한의원,340000,충남,340202,천안동남구,풍세면,31217,"충청남도 천안시 동남구 풍세면 풍세산단로 287, 2층 204호",041-522-5575,,2024-11-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1063343,36.7262638
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,샤인빔의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 42, 4층 (신부동)",041-1644-2719,http://cheonan.shinebeam.co.kr/,2018-04-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.156893,36.8186205
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,샤인유의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 65, 3층 304,305호 (불당동)",041-417-2165,,2021-03-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1073927,36.8130782
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,샤인이치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31124,"충청남도 천안시 동남구 충절로 7, 씨엔에이타워 6층 (신부동)",041-900-5757,,2021-04-20,2,0,0,0,0,0,0,0,2,0,0,0,0,0,127.1585826,36.818304
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,샤인치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 175, 2층 (쌍용동)",041-573-2875,,1998-11-06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1264579,36.7947993
